timestamp,total_parameters,trainable_parameters,model_size_mb,process_memory_mb,model_memory_mb,flops,latency_ms,conv_layers,linear_layers,brn_layers,binary_layers,sram_estimate_kb,flash_estimate_kb,binary_operations,binary_parameters,brn_parameters,binary_ratio,task_id,epoch,step,phase
1755005303.18051,10635,10635,0.041622161865234375,429.5,0.08045578002929688,9.728K,0.029630661010742188,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,1,800,training
1755005303.230161,10635,10635,0.041622161865234375,429.5,0.08045578002929688,9.728K,0.029039382934570312,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,1,900,training
1755005303.2788491,10635,10635,0.041622161865234375,429.5,0.08045578002929688,9.728K,0.028176307678222656,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,1,1000,training
1755005303.3276002,10635,10635,0.041622161865234375,429.5,0.08045578002929688,9.728K,0.025467872619628906,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,1,1100,training
1755005303.379573,10635,10635,0.041622161865234375,429.5,0.08045578002929688,9.728K,0.0290679931640625,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,1,1200,training
1755005303.428781,10635,10635,0.041622161865234375,429.53125,0.08045578002929688,9.728K,0.028917789459228516,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,1,1300,training
1755005303.477101,10635,10635,0.041622161865234375,429.53125,0.08045578002929688,9.728K,0.025408267974853516,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,1,1400,training
1755005303.502432,10635,10635,0.041622161865234375,429.53125,0.08045578002929688,9.728K,0.025343894958496094,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,2,0,training
1755005303.551729,10635,10635,0.041622161865234375,429.578125,0.08045578002929688,9.728K,0.025165081024169922,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,2,100,training
1755005303.599992,10635,10635,0.041622161865234375,429.578125,0.08045578002929688,9.728K,0.025496482849121094,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,2,200,training
1755005303.648387,10635,10635,0.041622161865234375,429.578125,0.08045578002929688,9.728K,0.025012493133544922,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,2,300,training
1755005303.69698,10635,10635,0.041622161865234375,429.578125,0.08045578002929688,9.728K,0.02893209457397461,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,2,400,training
1755005303.745277,10635,10635,0.041622161865234375,429.578125,0.08045578002929688,9.728K,0.028579235076904297,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,2,500,training
1755005303.795532,10635,10635,0.041622161865234375,429.578125,0.08045578002929688,9.728K,0.029151439666748047,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,2,600,training
1755005303.843833,10635,10635,0.041622161865234375,429.578125,0.08045578002929688,9.728K,0.025243759155273438,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,2,700,training
1755005303.892561,10635,10635,0.041622161865234375,429.625,0.08045578002929688,9.728K,0.025610923767089844,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,2,800,training
1755005303.9414241,10635,10635,0.041622161865234375,429.625,0.08045578002929688,9.728K,0.025737285614013672,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,2,900,training
1755005303.9902139,10635,10635,0.041622161865234375,429.625,0.08045578002929688,9.728K,0.025894641876220703,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,2,1000,training
1755005304.03861,10635,10635,0.041622161865234375,429.625,0.08045578002929688,9.728K,0.02532482147216797,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,2,1100,training
1755005304.0929432,10635,10635,0.041622161865234375,429.6875,0.08045578002929688,9.728K,0.026581287384033203,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,2,1200,training
1755005304.14373,10635,10635,0.041622161865234375,429.6875,0.08045578002929688,9.728K,0.025482177734375,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,2,1300,training
1755005304.192786,10635,10635,0.041622161865234375,429.734375,0.08045578002929688,9.728K,0.025315284729003906,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,2,1400,training
1755005304.218752,10635,10635,0.041622161865234375,429.734375,0.08045578002929688,9.728K,0.026798248291015625,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,3,0,training
1755005304.269629,10635,10635,0.041622161865234375,429.765625,0.08045578002929688,9.728K,0.025570392608642578,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,3,100,training
1755005304.318429,10635,10635,0.041622161865234375,429.765625,0.08045578002929688,9.728K,0.025377273559570312,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,3,200,training
1755005304.366912,10635,10635,0.041622161865234375,429.765625,0.08045578002929688,9.728K,0.025434494018554688,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,3,300,training
1755005304.414738,10635,10635,0.041622161865234375,429.765625,0.08045578002929688,9.728K,0.025386810302734375,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,3,400,training
1755005304.463846,10635,10635,0.041622161865234375,429.765625,0.08045578002929688,9.728K,0.028982162475585938,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,3,500,training
1755005304.512384,10635,10635,0.041622161865234375,429.765625,0.08045578002929688,9.728K,0.028369426727294922,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,3,600,training
1755005304.561269,10635,10635,0.041622161865234375,429.765625,0.08045578002929688,9.728K,0.026509761810302734,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,3,700,training
1755005304.609566,10635,10635,0.041622161865234375,429.765625,0.08045578002929688,9.728K,0.025112628936767578,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,3,800,training
1755005304.658918,10635,10635,0.041622161865234375,429.859375,0.08045578002929688,9.728K,0.02534627914428711,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,3,900,training
1755005304.707581,10635,10635,0.041622161865234375,429.875,0.08045578002929688,9.728K,0.02602100372314453,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,3,1000,training
1755005304.756052,10635,10635,0.041622161865234375,429.90625,0.08045578002929688,9.728K,0.025589466094970703,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,3,1100,training
1755005304.804727,10635,10635,0.041622161865234375,429.90625,0.08045578002929688,9.728K,0.025501251220703125,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,3,1200,training
1755005304.853256,10635,10635,0.041622161865234375,429.90625,0.08045578002929688,9.728K,0.02548694610595703,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,3,1300,training
1755005304.902032,10635,10635,0.041622161865234375,429.90625,0.08045578002929688,9.728K,0.025496482849121094,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,3,1400,training
1755005304.926477,10635,10635,0.041622161865234375,429.90625,0.08045578002929688,9.728K,0.02531290054321289,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,4,0,training
1755005304.9758599,10635,10635,0.041622161865234375,429.90625,0.08045578002929688,9.728K,0.025532245635986328,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,4,100,training
1755005305.0249422,10635,10635,0.041622161865234375,429.90625,0.08045578002929688,9.728K,0.025479793548583984,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,4,200,training
1755005305.0740259,10635,10635,0.041622161865234375,429.90625,0.08045578002929688,9.728K,0.025568008422851562,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,4,300,training
1755005305.1226099,10635,10635,0.041622161865234375,429.90625,0.08045578002929688,9.728K,0.025174617767333984,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,4,400,training
1755005305.171113,10635,10635,0.041622161865234375,429.90625,0.08045578002929688,9.728K,0.02536296844482422,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,4,500,training
1755005305.221226,10635,10635,0.041622161865234375,429.90625,0.08045578002929688,9.728K,0.02517223358154297,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,4,600,training
1755005305.270808,10635,10635,0.041622161865234375,429.90625,0.08045578002929688,9.728K,0.02544879913330078,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,4,700,training
1755005305.319556,10635,10635,0.041622161865234375,429.90625,0.08045578002929688,9.728K,0.025348663330078125,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,4,800,training
1755005305.3680608,10635,10635,0.041622161865234375,429.90625,0.08045578002929688,9.728K,0.025458335876464844,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,4,900,training
1755005305.417239,10635,10635,0.041622161865234375,429.90625,0.08045578002929688,9.728K,0.026199817657470703,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,4,1000,training
1755005305.4671721,10635,10635,0.041622161865234375,429.921875,0.08045578002929688,9.728K,0.025892257690429688,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,4,1100,training
1755005305.515896,10635,10635,0.041622161865234375,429.921875,0.08045578002929688,9.728K,0.026197433471679688,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,4,1200,training
1755005305.564221,10635,10635,0.041622161865234375,429.921875,0.08045578002929688,9.728K,0.02706289291381836,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,4,1300,training
1755005305.612798,10635,10635,0.041622161865234375,429.921875,0.08045578002929688,9.728K,0.028972625732421875,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,4,1400,training
1755005305.637552,10635,10635,0.041622161865234375,429.921875,0.08045578002929688,9.728K,0.025148391723632812,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,5,0,training
1755005305.6912022,10635,10635,0.041622161865234375,429.984375,0.08045578002929688,9.728K,0.026142597198486328,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,5,100,training
1755005305.7398882,10635,10635,0.041622161865234375,429.984375,0.08045578002929688,9.728K,0.025484561920166016,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,5,200,training
1755005305.788376,10635,10635,0.041622161865234375,429.984375,0.08045578002929688,9.728K,0.02521514892578125,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,5,300,training
1755005305.836534,10635,10635,0.041622161865234375,429.984375,0.08045578002929688,9.728K,0.025649070739746094,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,5,400,training
1755005305.885613,10635,10635,0.041622161865234375,429.984375,0.08045578002929688,9.728K,0.025708675384521484,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,5,500,training
1755005305.934588,10635,10635,0.041622161865234375,429.984375,0.08045578002929688,9.728K,0.02534627914428711,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,5,600,training
1755005305.982878,10635,10635,0.041622161865234375,429.984375,0.08045578002929688,9.728K,0.02585887908935547,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,5,700,training
1755005306.0311491,10635,10635,0.041622161865234375,429.984375,0.08045578002929688,9.728K,0.02596139907836914,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,5,800,training
1755005306.079937,10635,10635,0.041622161865234375,429.984375,0.08045578002929688,9.728K,0.029137134552001953,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,5,900,training
1755005306.1284852,10635,10635,0.041622161865234375,429.984375,0.08045578002929688,9.728K,0.027551651000976562,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,5,1000,training
1755005306.176845,10635,10635,0.041622161865234375,429.984375,0.08045578002929688,9.728K,0.025343894958496094,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,5,1100,training
1755005306.22612,10635,10635,0.041622161865234375,429.984375,0.08045578002929688,9.728K,0.024743080139160156,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,5,1200,training
1755005306.275501,10635,10635,0.041622161865234375,429.984375,0.08045578002929688,9.728K,0.025393962860107422,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,5,1300,training
1755005306.324905,10635,10635,0.041622161865234375,429.984375,0.08045578002929688,9.728K,0.025653839111328125,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,5,1400,training
1755005306.3503911,10635,10635,0.041622161865234375,429.984375,0.08045578002929688,9.728K,0.02551555633544922,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,6,0,training
